pid,tau,k,l2sp,n_val,set_mae,set_acc,set_qwk,set_macro_f1,base_set_mae,base_set_acc,grad_norm
001,0.5,50,0.005,37,1.3783783783783783,0.43243243243243246,0.32025601517126956,0.33192982456140346,1.2972972972972974,0.40540540540540543,1.1768227636821393e-07
001,0.5,60,0.004166666666666667,37,0.918918918918919,0.5405405405405406,0.52792741706833,0.378968253968254,1.2972972972972974,0.40540540540540543,0.00036207257653586566
001,0.5,75,0.0033333333333333335,37,1.7297297297297298,0.3783783783783784,0.034154671871188036,0.26698924731182794,1.2972972972972974,0.40540540540540543,3.8452836292890424e-07
001,1.0,1,0.5,37,1.972972972972973,0.16216216216216217,-0.46977547495682215,0.12444444444444444,1.2972972972972974,0.40540540540540543,0.0004884693771600723
001,1.0,2,0.25,37,1.837837837837838,0.16216216216216217,-0.3459752321981424,0.08888888888888888,1.2972972972972974,0.40540540540540543,0.0006246973644010723
001,1.0,3,0.16666666666666666,37,1.864864864864865,0.16216216216216217,-0.37090203685742007,0.08571428571428572,1.2972972972972974,0.40540540540540543,7.50834442442283e-05
001,1.0,4,0.125,37,2.081081081081081,0.16216216216216217,-0.4825234441602728,0.09230769230769231,1.2972972972972974,0.40540540540540543,2.4691356884432025e-05
001,1.0,5,0.1,37,1.8918918918918919,0.16216216216216217,-0.13659409484044138,0.11692307692307694,1.2972972972972974,0.40540540540540543,0.0005093468353152275
001,1.0,6,0.08333333333333333,37,1.8918918918918919,0.21621621621621623,-0.05348589675359228,0.16352153110047846,1.2972972972972974,0.40540540540540543,0.001941879279911518
001,1.0,8,0.0625,37,1.864864864864865,0.24324324324324326,-0.057429229310578256,0.19939393939393937,1.2972972972972974,0.40540540540540543,3.538777309586294e-05
001,1.0,10,0.05,37,1.9189189189189189,0.21621621621621623,-0.06970297029702954,0.164,1.2972972972972974,0.40540540540540543,4.334810364525765e-05
001,1.0,12,0.041666666666666664,37,1.9189189189189189,0.2702702702702703,-0.10877887788778873,0.244,1.2972972972972974,0.40540540540540543,8.473747215020921e-08
001,1.0,14,0.03571428571428571,37,1.8108108108108107,0.21621621621621623,-0.030222470966839277,0.18199847444698705,1.2972972972972974,0.40540540540540543,5.457807006337134e-08
001,1.0,16,0.03125,37,1.864864864864865,0.1891891891891892,-0.044500069531358655,0.1455072463768116,1.2972972972972974,0.40540540540540543,4.391168673123502e-08
001,1.0,20,0.025,37,1.8108108108108107,0.24324324324324326,-0.044046799724707375,0.19487179487179485,1.2972972972972974,0.40540540540540543,2.2200528349003434e-07
001,1.0,25,0.02,37,1.864864864864865,0.24324324324324326,0.04092769440654853,0.17487179487179488,1.2972972972972974,0.40540540540540543,7.196258877684159e-08
001,1.0,30,0.016666666666666666,37,1.9189189189189189,0.2702702702702703,0.03196401089144074,0.19356060606060604,1.2972972972972974,0.40540540540540543,1.7263608242501505e-05
001,1.0,40,0.0125,37,2.0,0.24324324324324326,0.046348632150124414,0.15272727272727274,1.2972972972972974,0.40540540540540543,6.566320109868684e-08
001,1.0,50,0.01,37,1.3783783783783783,0.43243243243243246,0.32025601517126956,0.33192982456140346,1.2972972972972974,0.40540540540540543,1.25214228319237e-07
001,1.0,60,0.008333333333333333,37,0.918918918918919,0.5405405405405406,0.52792741706833,0.378968253968254,1.2972972972972974,0.40540540540540543,6.156158178782789e-07
001,1.0,75,0.006666666666666667,37,1.7837837837837838,0.35135135135135137,0.00345935260686947,0.2314990512333966,1.2972972972972974,0.40540540540540543,1.4274844943429343e-05
001,2.0,1,1.0,37,1.8108108108108107,0.21621621621621623,-0.3631971008657138,0.17306614953673777,1.2972972972972974,0.40540540540540543,0.01774706318974495
001,2.0,2,0.5,37,1.7837837837837838,0.1891891891891892,-0.3130914826498421,0.11965811965811965,1.2972972972972974,0.40540540540540543,0.00016589851293247193
001,2.0,3,0.3333333333333333,37,1.837837837837838,0.16216216216216217,-0.3585937499999998,0.08888888888888888,1.2972972972972974,0.40540540540540543,0.0010521147632971406
001,2.0,4,0.25,37,1.9189189189189189,0.16216216216216217,-0.38451612903225807,0.08571428571428572,1.2972972972972974,0.40540540540540543,0.007742560468614101
001,2.0,5,0.2,37,1.837837837837838,0.16216216216216217,-0.10145808019441072,0.11851851851851851,1.2972972972972974,0.40540540540540543,0.0006376742967404425
001,2.0,6,0.16666666666666666,37,1.837837837837838,0.21621621621621623,-0.04084392750879107,0.1728088336783989,1.2972972972972974,0.40540540540540543,5.887323823117185e-06
001,2.0,8,0.125,37,1.8108108108108107,0.21621621621621623,-0.02477383437717462,0.1670995670995671,1.2972972972972974,0.40540540540540543,8.380546205444261e-06
001,2.0,10,0.1,37,1.837837837837838,0.21621621621621623,-0.04167816726469753,0.1672727272727273,1.2972972972972974,0.40540540540540543,9.06131788269704e-07
001,2.0,12,0.08333333333333333,37,1.9189189189189189,0.1891891891891892,-0.09982026821512502,0.14545454545454545,1.2972972972972974,0.40540540540540543,0.0002820557274390012
001,2.0,14,0.07142857142857142,37,1.837837837837838,0.1891891891891892,-0.049645390070921724,0.14718614718614717,1.2972972972972974,0.40540540540540543,1.768392939993646e-05
001,2.0,16,0.0625,37,1.837837837837838,0.1891891891891892,-0.02692200943658052,0.1485375494071146,1.2972972972972974,0.40540540540540543,3.1237701136888063e-07
001,2.0,20,0.05,37,1.7837837837837838,0.21621621621621623,-0.03357787810383761,0.18037904124860646,1.2972972972972974,0.40540540540540543,4.994607479602564e-06
001,2.0,25,0.04,37,1.7567567567567568,0.2702702702702703,0.07893718560557195,0.2087912087912088,1.2972972972972974,0.40540540540540543,0.00018370260659139603
001,2.0,30,0.03333333333333333,37,1.8918918918918919,0.2702702702702703,0.047210300429184615,0.19053030303030302,1.2972972972972974,0.40540540540540543,0.005972815677523613
001,2.0,40,0.025,37,2.0,0.24324324324324326,0.046348632150124414,0.15272727272727274,1.2972972972972974,0.40540540540540543,4.5285318606147484e-07
001,2.0,50,0.02,37,1.4594594594594594,0.3783783783783784,0.2882904544361625,0.3026123301985371,1.2972972972972974,0.40540540540540543,0.00019972426525782794
001,2.0,60,0.016666666666666666,37,1.135135135135135,0.4864864864864865,0.4022453450164294,0.3527472527472527,1.2972972972972974,0.40540540540540543,0.00030064224847592413
001,2.0,75,0.013333333333333334,37,1.7837837837837838,0.32432432432432434,0.02194513715710722,0.21833333333333335,1.2972972972972974,0.40540540540540543,0.0006637681508436799
002,0.005,1,0.0025,28,1.6071428571428572,0.4642857142857143,0.01942740286298572,0.1625,1.75,0.14285714285714285,7.927356193704327e-08
002,0.005,2,0.00125,28,1.6785714285714286,0.42857142857142855,-0.06472491909385103,0.22028985507246376,1.75,0.14285714285714285,1.7995619145949604e-06
002,0.005,3,0.0008333333333333334,28,1.25,0.2857142857142857,0.24615384615384617,0.14545454545454545,1.75,0.14285714285714285,1.3266565474623349e-05
002,0.005,4,0.000625,28,1.25,0.2857142857142857,0.24615384615384617,0.14545454545454545,1.75,0.14285714285714285,1.9305560272186995e-05
002,0.005,5,0.0005,28,1.0357142857142858,0.35714285714285715,0.4125177809388336,0.1944862155388471,1.75,0.14285714285714285,1.469682865717914e-05
002,0.005,6,0.0004166666666666667,28,1.3571428571428572,0.21428571428571427,0.11671924290220836,0.13411764705882354,1.75,0.14285714285714285,1.2307770703046117e-05
002,0.005,8,0.0003125,28,1.25,0.4642857142857143,0.15629139072847686,0.21024667931688806,1.75,0.14285714285714285,2.10992329812143e-05
