dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4
0.1,0.001,10.0,ce,3,004|008,2,1.0,1.0741666666666667,46,44,46,74,0.39166666666666666,0.1422434367541765,240,1.0625,0.39166666666666666,1.0541666666666667,0.39166666666666666,103.0,36.0,45.0,30.0,26.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.001,10.0,ce,4,009|011,1,0.992,1.2504000000000002,8,8,8,27,0.488,0.3644045721192418,250,1.256,0.488,1.16,0.448,105.0,33.0,10.0,27.0,75.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.001,10.0,ce,4,009|011,2,1.096,1.3544,4,4,4,25,0.488,0.4639231699249493,250,1.096,0.488,1.096,0.396,71.0,77.0,8.0,23.0,71.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.001,10.0,ce,4,009|011,3,0.972,1.22,7,5,7,26,0.524,0.4468045198542048,250,1.156,0.524,1.144,0.452,125.0,23.0,14.0,26.0,62.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.001,10.0,ce,4,009|011,4,1.216,1.3055999999999999,9,6,9,31,0.42,0.2653386788690415,250,1.432,0.42,1.404,0.372,116.0,37.0,26.0,17.0,54.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.001,10.0,ce,5,010|012,1,1.6598360655737705,1.7311475409836063,8,7,8,27,0.2581967213114754,-0.23809941008118685,244,1.819672131147541,0.2581967213114754,1.7622950819672132,0.22950819672131148,124.0,37.0,20.0,21.0,42.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.001,10.0,ce,5,010|012,2,1.610655737704918,1.7442622950819673,18,8,18,28,0.27459016393442626,-0.22898209812427472,244,1.7254098360655739,0.27459016393442626,1.6885245901639345,0.27459016393442626,117.0,52.0,24.0,11.0,40.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.001,10.0,ce,5,010|012,3,1.5655737704918034,1.8098360655737704,8,4,8,27,0.27049180327868855,-0.27245674137730824,244,1.8237704918032787,0.27049180327868855,1.790983606557377,0.26639344262295084,100.0,44.0,30.0,21.0,49.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.001,10.0,ce,5,010|012,0,1.5327868852459017,1.666393442622951,34,34,34,57,0.3114754098360656,-0.13410088986478685,244,1.6844262295081966,0.3114754098360656,1.6680327868852458,0.3114754098360656,91.0,44.0,36.0,21.0,52.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.001,10.0,ce,5,010|012,4,1.651639344262295,1.7852459016393443,14,12,14,33,0.28688524590163933,-0.19709602404855087,244,1.8032786885245902,0.28688524590163933,1.7336065573770492,0.2827868852459016,102.0,27.0,38.0,27.0,50.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,ce,0,001|005,2,1.6024590163934427,1.6868852459016395,19,8,19,25,0.29918032786885246,-0.03861212714440265,244,1.7377049180327868,0.29918032786885246,1.7172131147540983,0.28688524590163933,92.0,45.0,65.0,25.0,17.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.1,0.002,10.0,ce,0,001|005,0,1.4549180327868851,1.6245901639344265,15,12,15,35,0.26639344262295084,0.07213695980958534,244,1.7172131147540983,0.26639344262295084,1.7049180327868851,0.25,97.0,61.0,41.0,33.0,12.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.1,0.002,10.0,ce,0,001|005,1,1.5778688524590163,1.6565573770491806,38,15,38,45,0.29098360655737704,0.01962173834562342,244,1.6721311475409837,0.29098360655737704,1.6885245901639345,0.28688524590163933,83.0,49.0,75.0,18.0,19.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.1,0.002,10.0,ce,0,001|005,3,1.5040983606557377,1.577049180327869,10,9,10,32,0.3073770491803279,0.06153846153846154,244,1.610655737704918,0.3073770491803279,1.6065573770491803,0.27049180327868855,86.0,44.0,73.0,23.0,18.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.1,0.002,10.0,ce,1,002|006,0,1.5095238095238095,1.680952380952381,3,3,3,25,0.23333333333333334,-0.1909295199182841,210,2.057142857142857,0.23333333333333334,1.880952380952381,0.22857142857142856,95.0,14.0,4.0,15.0,82.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.1,0.002,10.0,ce,0,001|005,4,1.4959016393442623,1.6647540983606557,19,11,19,31,0.3155737704918033,0.058953592681971645,244,1.6352459016393444,0.3155737704918033,1.6352459016393444,0.3073770491803279,91.0,55.0,62.0,12.0,24.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.1,0.002,10.0,ce,1,002|006,1,1.3714285714285714,1.6990476190476191,7,3,7,26,0.3142857142857143,-0.12329661676157899,210,1.7047619047619047,0.3142857142857143,1.542857142857143,0.32857142857142857,73.0,37.0,21.0,16.0,63.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.1,0.002,10.0,ce,1,002|006,2,1.4666666666666666,1.6447619047619049,10,7,10,30,0.29523809523809524,-0.13654364010771425,210,1.6428571428571428,0.29523809523809524,1.6142857142857143,0.28095238095238095,49.0,38.0,40.0,34.0,49.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
