dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4
0.1,0.002,10.0,corn,4,009|011,3,1.164,1.2688,8,6,8,30,0.312,0.33684803872807445,250,1.372,0.36,1.304,0.312,44.0,104.0,43.0,19.0,40.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.002,10.0,corn,4,009|011,4,1.128,1.2464,12,5,12,32,0.432,0.3970711273576695,250,1.3,0.452,1.236,0.432,85.0,42.0,31.0,24.0,68.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.002,10.0,corn,5,010|012,0,1.2540983606557377,1.6180327868852462,3,3,3,24,0.36475409836065575,-0.16260191296368198,244,1.6311475409836065,0.32786885245901637,1.459016393442623,0.36475409836065575,130.0,46.0,42.0,12.0,14.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,corn,5,010|012,1,1.4836065573770492,1.6860655737704917,21,17,21,40,0.2786885245901639,-0.28899820555658695,244,1.7991803278688525,0.2827868852459016,1.778688524590164,0.2786885245901639,101.0,51.0,38.0,13.0,41.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,corn,5,010|012,2,1.3237704918032787,1.709016393442623,13,5,13,28,0.23770491803278687,-0.27087403516638386,244,1.7622950819672132,0.26229508196721313,1.75,0.23770491803278687,112.0,53.0,22.0,30.0,27.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,corn,5,010|012,3,1.401639344262295,1.7459016393442623,12,3,12,26,0.26639344262295084,-0.2571971922446583,244,1.7254098360655739,0.319672131147541,1.75,0.26639344262295084,105.0,56.0,31.0,11.0,41.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,corn,5,010|012,4,1.4262295081967213,1.625409836065574,8,7,8,34,0.2827868852459016,-0.18810133699862552,244,1.7008196721311475,0.30327868852459017,1.6680327868852458,0.2827868852459016,73.0,50.0,58.0,19.0,44.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.15,0.001,10.0,corn,0,001|005,0,1.5,1.6344262295081968,7,5,7,27,0.22540983606557377,-0.016219887339698813,244,1.8319672131147542,0.26639344262295084,1.75,0.22540983606557377,88.0,54.0,83.0,15.0,4.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,corn,0,001|005,3,1.5040983606557377,1.6040983606557375,10,8,10,30,0.29508196721311475,0.12198898598338481,244,1.5901639344262295,0.3114754098360656,1.5450819672131149,0.29508196721311475,82.0,64.0,76.0,17.0,5.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,corn,0,001|005,2,1.4672131147540983,1.5934426229508198,23,23,23,46,0.26639344262295084,0.05788738462341869,244,1.6639344262295082,0.29098360655737704,1.6844262295081966,0.26639344262295084,79.0,81.0,52.0,17.0,15.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,corn,0,001|005,4,1.528688524590164,1.6081967213114754,15,11,15,35,0.29508196721311475,0.08396369137670201,244,1.6147540983606556,0.3319672131147541,1.6352459016393444,0.29508196721311475,103.0,38.0,60.0,25.0,18.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,corn,1,002|006,0,1.161904761904762,1.4885714285714287,3,3,3,25,0.2523809523809524,-0.09037401746997742,210,1.8476190476190477,0.2714285714285714,1.519047619047619,0.2523809523809524,22.0,74.0,51.0,24.0,39.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,corn,1,002|006,1,1.1333333333333333,1.6800000000000002,3,3,3,24,0.20476190476190476,-0.15195842556058148,210,1.6952380952380952,0.29523809523809524,1.5523809523809524,0.20476190476190476,15.0,67.0,59.0,48.0,21.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
